"from","to","ownership_id","date","amount"
"91909299456","81ط210","400258","2009-10-08","162841000"
"91909299456","49و198","340689","1970-02-06","382031000"
"88531093759","3928314802","186252","1977-03-23","116565000"
"88531093759","39و962","224001","1991-03-29","343782000"
"86270233850","8564450344","923351","1978-09-24","645641000"
"86270233850","26ی394","469076","1983-08-10","167412000"
"67429820830","5264813824","499384","2015-02-07","698364000"
"67429820830","21ط221","543717","1983-07-30","239522000"
"43663539345","8265897342","417260","2007-02-16","594250000"
"43663539345","4964833717","360860","1979-09-26","739173000"
"43663539345","86ی151","834299","2004-03-04","377616000"
"43663539345","33و259","376382","2011-09-29","368043000"
"43663539345","38ط918","580263","2007-05-26","239712000"
"94725894967","67ر846","751546","1994-04-28","231693000"
"94725894967","92و833","388804","2003-10-03","136614000"
"13752897460","20و082","171915","1977-03-10","52414000"
"13752897460","35ی511","306056","1981-10-04","188206000"
"50459455116","7011340545","578437","1977-06-10","152514000"
"50459455116","3222408959","111457","1991-01-14","149766000"
"50459455116","33س792","191204","2005-11-07","330101000"
"50459455116","88ق321","720271","1999-10-10","339400000"
"50459455116","51س518","126703","1979-11-09","183654000"
"30172227343","8157161760","196764","2017-07-10","732570000"
"30172227343","5745267448","992946","2000-04-22","223784000"
"48912255240","59س992","642574","1998-12-27","26345000"
"48912255240","72ج532","354726","1975-06-21","313161000"
"81442397820","44ر912","870705","1976-01-29","98146000"
"81442397820","65س382","934891","1990-04-16","139950000"
"81442397820","65ب895","473076","1987-11-10","36383000"
"34260411611","3149293449","593355","1987-04-27","243412000"
"34260411611","8614279100","964802","1970-02-04","797739000"
"34260411611","65ج097","156104","1986-08-24","156948000"
"34260411611","85و349","617225","2016-11-07","149599000"
"12162149109","8152003973","844764","1976-09-04","213609000"
"12162149109","25ط374","630255","1979-05-07","352105000"
"12162149109","47ط592","659924","2012-10-05","396110000"
"12162149109","16ی177","329567","1998-02-07","146305000"
"33585180505","5371621800","172689","1995-08-25","649763000"
"33585180505","6322209298","380177","1998-08-25","389710000"
"33585180505","31ب990","597891","2008-03-30","157940000"
"33585180505","26و132","216879","1976-06-09","279208000"
"95970725585","6839388793","745580","1997-04-22","290337000"
"95970725585","6694550400","727868","2009-01-02","558794000"
"95970725585","12ر460","393700","2014-10-24","399336000"
"95970725585","70ج424","915663","2017-07-17","51598000"
"59819312902","4501408969","626210","1983-04-13","169778000"
"59819312902","32ط565","292331","1993-10-01","296090000"
"59819312902","98ج087","886245","1988-10-14","70390000"
"59819312902","45ج690","519643","2002-09-25","286875000"
"48494699879","10ج345","667236","1972-07-27","137350000"
"48494699879","89ی908","327342","1994-10-08","232035000"
"26603495792","6030994296","116969","1993-03-27","445683000"
"26603495792","4041355279","496834","1980-11-24","107149000"
"26603495792","86ی972","725903","1992-09-27","105012000"
"26603495792","43ق421","382035","1982-12-02","208740000"
"43442217213","4249532595","111752","1976-03-31","297267000"
"43442217213","8671896477","978458","1988-01-08","683265000"
"43442217213","31ر422","536247","1988-09-25","203302000"
"43442217213","69ر877","111340","1983-12-01","368454000"
"43442217213","50ی886","198381","2000-09-05","159176000"
"23300576510","5524766669","455769","2003-12-12","410787000"
"23300576510","49ر234","119620","2014-07-08","376602000"
"23300576510","16ط502","392920","1981-05-22","81616000"
"23300576510","30ج134","426998","2019-09-20","350764000"
"95092741456","85ر686","302294","2009-12-16","22486000"
"17523804077","8530308506","149130","1995-09-08","226374000"
"90106244949","9952478236","493298","2019-06-11","686741000"
"90106244949","22ب527","650388","1975-03-24","306589000"
"90106244949","33ب374","493458","2017-03-17","356617000"
"20095333158","46س810","123371","2009-09-19","64524000"
"54450136109","2405079832","201652","2003-10-03","301562000"
"54450136109","65ب805","150052","1985-12-28","312266000"
"54450136109","23ب337","514630","2009-07-17","317655000"
"54450136109","94ب143","792227","1995-08-21","333841000"
"41779640199","7892693489","559708","1990-12-22","380197000"
"41779640199","5041949796","677559","1977-03-27","398446000"
"41779640199","34ج462","769194","2006-08-30","353943000"
"41779640199","57س356","197631","1991-08-08","127444000"
"41779640199","82ط233","157466","1976-04-21","292618000"
"73326707559","6919216987","899225","2005-12-29","278186000"
"73326707559","6298942542","947991","1991-05-20","309006000"
"52756725057","3054500202","196870","1996-09-22","496564000"
"52756725057","10و408","809841","2007-09-17","194907000"
"52756725057","44ج802","753171","2016-12-30","344512000"
"38617268947","1166830217","197295","2012-07-21","505329000"
"80417130961","4595172011","673644","1980-09-24","450798000"
"80417130961","2272829245","668591","2019-11-21","619343000"
"80417130961","66ی408","785389","2002-09-16","234122000"
"80417130961","40ج479","416162","1988-01-28","269696000"
"61407089466","3775008255","795342","1976-05-17","501955000"
"61407089466","87ی874","949888","2000-05-23","86145000"
"61407089466","30ق026","596084","2019-08-01","388207000"
"61407089466","39ی822","779474","2003-03-12","228626000"
"91345356402","5961090220","876333","2018-11-21","697475000"
"91345356402","26ج861","740920","2008-06-27","221949000"
"91345356402","87ط885","918506","1980-02-11","390919000"
"50007644141","9830921742","427549","1988-12-17","223718000"
"50007644141","6612363525","450367","1998-03-14","350930000"
"50007644141","96ب105","570258","2005-05-31","380695000"
"50007644141","53و802","309509","1974-05-29","187867000"
"50007644141","29س336","285290","1988-10-26","239016000"
"54268035493","4066100165","251157","1981-05-02","407896000"
"54268035493","48ر255","751532","1995-10-24","267858000"
"54268035493","12ب572","257157","1982-03-15","312165000"
"63278653664","9172562110","364731","1979-10-23","682098000"
"66814233522","5873193228","453536","2018-07-03","109122000"
"66814233522","2762632033","894781","1985-09-10","472359000"
"66814233522","54ی291","488045","1979-10-05","149132000"
"66814233522","57ی796","897710","1997-06-02","165272000"
"94192971943","38ق742","978028","1984-12-03","29768000"
"94192971943","76ق918","593102","2009-03-13","371387000"
"85986015291","2910377339","450392","1974-12-30","328029000"
"85986015291","14و628","341509","2018-06-09","74000000"
"64220515377","78س709","463025","1980-06-23","278170000"
"64220515377","51ج770","210145","2017-07-20","124462000"
"68811274229","2546748969","473549","2001-01-24","545283000"
"68811274229","6067997087","167531","1988-05-23","104455000"
"68811274229","14ی035","536424","2013-08-25","339268000"
"68811274229","20ی965","550135","1982-02-08","307624000"
"68811274229","42ر270","346078","2000-04-05","154090000"
"53260974881","8101417085","848781","1997-05-09","334366000"
"53260974881","19س929","302546","1970-03-14","232812000"
"67605627837","1561947591","542633","1989-09-04","660235000"
"67605627837","2614074269","342973","1985-05-26","519503000"
"67605627837","69ج829","717925","1994-07-04","65826000"
"67605627837","88ج586","320100","1986-09-12","62955000"
"67605627837","57ج182","154159","1979-02-15","26625000"
"56918224750","84ب646","875010","2011-09-15","149878000"
"56918224750","51س776","381514","2002-01-16","184486000"
"56918224750","37س240","329186","2014-05-02","191463000"
"65872118361","57ط305","405064","1975-02-07","33990000"
"65872118361","42س626","184938","1987-10-19","124652000"
"66397956827","4567640268","549317","2003-06-02","130517000"
"66397956827","5970486739","834871","2019-05-26","163196000"
"18918052170","4204766117","471526","1989-11-05","765726000"
"18918052170","2942985645","848788","2017-12-14","361285000"
"18918052170","10ج774","635861","1972-04-20","277520000"
"92064597779","8161194275","264230","1999-04-12","460340000"
"92064597779","4482811728","370658","1990-09-22","476443000"
"92064597779","91ج801","526105","1989-02-15","188032000"
"14944088618","3667802306","109807","1992-12-29","455412000"
"14944088618","29ط632","765349","2002-12-06","255518000"
"14944088618","87ج008","842783","2004-02-07","311464000"
"42669424711","3398852527","596749","2015-03-17","165333000"
"42669424711","71و280","293190","2017-10-09","83983000"
"19919905659","5882709496","418327","1975-08-06","671344000"
"19919905659","5919454357","408545","1976-12-11","473060000"
"19919905659","71ج598","487313","2011-05-08","308749000"
"59866130011","4840237685","587316","1985-02-23","440251000"
"19930930320","24ق356","514698","1978-02-14","57289000"
"19930930320","70ج874","965064","1996-09-14","294354000"
"19930930320","30ب726","849918","2003-12-04","231180000"
"55324535409","61ی860","479576","1973-10-13","322771000"
"55324535409","40س474","540675","1994-05-09","26140000"
"70514630623","2280070901","145247","2019-06-17","627002000"
"70514630623","32و476","103174","2011-07-04","331366000"
"68981680241","3104256265","670678","2003-10-01","609003000"
"68981680241","3723635506","358723","1986-05-11","268829000"
"89792051189","4456997699","962457","1998-12-23","336239000"
"89792051189","79ج044","157484","2005-12-03","194448000"
"89792051189","67ق503","735252","1986-12-18","356879000"
"97315430442","26ق782","887873","2016-05-26","60403000"
"10746766868","90و911","782409","2003-10-14","227159000"
"10746766868","55و665","324340","2008-05-28","184578000"
"10746766868","29ی787","218449","2012-11-21","153866000"
"91340173756","3310068869","566266","2016-04-13","309909000"
"91340173756","36س838","252529","1984-03-24","105055000"
"91340173756","79ب687","787662","1989-09-21","262943000"
"91340173756","83ب530","391772","2001-11-28","194076000"
"51373501016","90و275","307804","2009-10-04","102905000"
"48473938023","5892494581","565787","1975-04-12","705867000"
"48473938023","81ج676","650535","1973-06-29","92884000"
"38736583488","8295312075","679768","1997-09-19","183970000"
"38736583488","90ر757","296191","1994-11-17","383643000"
"48642937419","9056198448","313528","2002-05-04","124392000"
"48642937419","75ق946","292299","1983-09-04","398901000"
"48642937419","49ج013","666735","1981-11-03","329467000"
"15131458022","1926469724","564460","2002-01-06","242865000"
"15131458022","86ب125","222410","2002-03-22","185752000"
"15131458022","93ب128","174350","1980-12-13","355373000"
"15131458022","69ط605","903019","2014-10-03","184368000"
"19862603004","7083080849","753783","1993-06-10","668616000"
"19862603004","6865212750","139483","2011-11-03","411665000"
"52903645227","53ر285","693553","2016-04-06","274872000"
"52903645227","99س028","226489","1986-11-09","153799000"
"30381779779","2571365341","504561","2004-10-16","512416000"
"30381779779","3230195512","500861","2009-10-11","654280000"
"30381779779","43ط179","849209","1973-12-08","359286000"
"30381779779","38ر576","642468","2019-07-31","93024000"
"72086953919","2729274527","526739","2002-03-09","382001000"
"72086953919","5610106832","570289","1994-08-02","670253000"
"72086953919","21و961","344335","1993-05-13","346810000"
"72086953919","45ر644","282258","2014-07-04","319132000"
"72086953919","39ر784","301092","2007-03-26","151364000"
"31924460162","96ب824","734673","1992-01-02","217739000"
"31924460162","12س409","511445","2000-01-05","320901000"
"31924460162","19ط717","140358","2006-06-18","343851000"
"42369494190","68و717","522236","1989-07-20","242756000"
"42369494190","66ط854","346895","1994-08-15","310475000"
"73373874981","3211346923","609016","1996-05-24","449472000"
"73373874981","39ب442","643750","1976-10-18","93350000"
"73373874981","58ج374","444577","1977-02-03","172636000"
"91031796551","6866029567","902716","2016-09-23","109816000"
"91031796551","1323029532","230299","2007-07-07","456631000"
"33895476000","8918126904","615403","1981-11-24","737991000"
"33895476000","94ق776","620712","1998-07-12","90986000"
"58277900966","6133463136","368343","1983-12-09","631261000"
"58277900966","9161712218","912667","1976-09-26","789078000"
"58277900966","90ب654","757257","1990-12-06","109281000"
"58277900966","25س888","315537","1983-04-06","264639000"
"58277900966","44س275","144117","1976-09-07","304704000"
"24304642058","7123169172","224131","2011-03-04","655145000"
"24304642058","3137708113","204070","2006-10-21","462194000"
"24304642058","70ط315","963783","1992-01-20","102495000"
"27354476238","74و230","218498","1986-02-06","362938000"
"27354476238","83ی860","253790","1979-01-05","106889000"
"27354476238","65ی208","606961","1993-02-20","132381000"
"90127799463","41ی968","771024","1991-12-01","306355000"
"17318196180","3209517549","123225","1999-04-30","428026000"
"17318196180","1167676202","118662","1977-04-30","266833000"
"18428059332","3634772957","939798","1989-11-18","453384000"
"18428059332","3969983296","589208","1990-04-13","678100000"
